method,prompt_type,prompt_id,reuse_interval,round,staleness_rounds,draft_tokens,accepted_len,retrieval_update,selected_count,oracle_overlap,pipeline_hit,pipeline_reuse,pipeline_wait_ms
no_update_k16,pg19,1,0,102,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,103,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,104,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,105,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,106,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,107,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,108,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,109,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,110,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,111,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,112,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,113,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,114,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,115,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,116,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,117,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,118,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,119,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,120,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,121,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,122,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,1,0,123,0,32,4,0,0,,0,0,0.0
reuse_R1_k8,pg19,2,1,0,0,32,1,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,1,0,32,0,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,2,0,32,3,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,3,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,4,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,5,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,6,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,7,0,32,0,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,8,0,32,0,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,9,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,10,0,32,0,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,11,0,32,1,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,12,0,32,1,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,13,0,32,3,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,14,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,15,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,16,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,17,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,18,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,19,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,20,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,21,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,22,0,32,0,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,23,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,24,0,32,3,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,25,0,32,3,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,26,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,27,0,32,3,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,28,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,29,0,32,0,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,30,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,31,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,32,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,33,0,32,0,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,34,0,32,0,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,35,0,32,1,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,36,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,37,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,38,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,39,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,40,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,41,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,42,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,43,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,44,0,32,3,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,45,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,46,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,47,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,48,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,49,0,32,1,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,50,0,32,3,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,51,0,32,1,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,52,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,53,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,54,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,55,0,32,3,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,56,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,57,0,32,3,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,58,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,59,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,60,0,32,3,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,61,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,62,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,63,0,32,3,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,64,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,65,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,66,0,32,3,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,67,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,68,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,69,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,70,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,71,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,72,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,73,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,74,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,75,0,32,3,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,76,0,32,1,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,77,0,32,1,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,78,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,79,0,32,1,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,80,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,81,0,32,0,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,82,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,83,0,32,0,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,84,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,85,0,32,1,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,86,0,32,1,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,87,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,88,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,89,0,32,3,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,90,0,32,0,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,91,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,92,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,93,0,32,1,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,94,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,95,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,96,0,32,0,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,97,0,32,1,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,98,0,32,3,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,99,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,100,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,101,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,102,0,32,3,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,103,0,32,0,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,104,0,32,0,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,105,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,106,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,107,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,108,0,32,3,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,109,0,32,1,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,110,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,111,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,112,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,113,0,32,0,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,114,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,115,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,116,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,117,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,118,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,119,0,32,1,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,120,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,121,0,32,0,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,122,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,123,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,124,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,125,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,126,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,127,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,128,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,129,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,130,0,32,1,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,131,0,32,2,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,132,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,133,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,134,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,135,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,136,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,137,0,32,4,1,8,,0,0,0.0
reuse_R1_k8,pg19,2,1,138,0,32,4,1,8,,0,0,0.0
reuse_R1_k16,pg19,2,1,0,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,1,0,32,0,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,2,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,3,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,4,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,5,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,6,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,7,0,32,0,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,8,0,32,0,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,9,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,10,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,11,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,12,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,13,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,14,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,15,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,16,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,17,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,18,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,19,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,20,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,21,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,22,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,23,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,24,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,25,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,26,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,27,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,28,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,29,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,30,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,31,0,32,0,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,32,0,32,0,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,33,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,34,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,35,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,36,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,37,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,38,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,39,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,40,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,41,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,42,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,43,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,44,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,45,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,46,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,47,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,48,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,49,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,50,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,51,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,52,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,53,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,54,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,55,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,56,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,57,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,58,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,59,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,60,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,61,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,62,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,63,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,64,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,65,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,66,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,67,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,68,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,69,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,70,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,71,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,72,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,73,0,32,0,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,74,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,75,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,76,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,77,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,78,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,79,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,80,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,81,0,32,0,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,82,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,83,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,84,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,85,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,86,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,87,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,88,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,89,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,90,0,32,0,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,91,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,92,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,93,0,32,0,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,94,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,95,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,96,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,97,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,98,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,99,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,100,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,101,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,102,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,103,0,32,0,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,104,0,32,0,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,105,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,106,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,107,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,108,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,109,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,110,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,111,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,112,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,113,0,32,0,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,114,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,115,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,116,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,117,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,118,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,119,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,120,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,121,0,32,0,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,122,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,123,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,124,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,125,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,126,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,127,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,128,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,129,0,32,2,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,130,0,32,1,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,131,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,132,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,133,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,134,0,32,3,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,135,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,136,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,137,0,32,4,1,16,,0,0,0.0
reuse_R1_k16,pg19,2,1,138,0,32,4,1,16,,0,0,0.0
reuse_R2_k8,pg19,2,2,0,0,32,1,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,1,1,32,0,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,2,0,32,3,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,3,1,32,2,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,4,0,32,2,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,5,1,32,3,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,6,0,32,3,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,7,1,32,1,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,8,0,32,0,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,9,1,32,0,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,10,0,32,2,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,11,1,32,0,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,12,0,32,1,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,13,1,32,1,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,14,0,32,3,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,15,1,32,2,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,16,0,32,4,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,17,1,32,4,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,18,0,32,2,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,19,1,32,4,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,20,0,32,4,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,21,1,32,4,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,22,0,32,2,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,23,1,32,0,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,24,0,32,2,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,25,1,32,0,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,26,0,32,4,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,27,1,32,3,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,28,0,32,3,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,29,1,32,1,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,30,0,32,2,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,31,1,32,3,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,32,0,32,4,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,33,1,32,1,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,34,0,32,1,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,35,1,32,0,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,36,0,32,0,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,37,1,32,1,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,38,0,32,4,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,39,1,32,4,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,40,0,32,1,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,41,1,32,3,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,42,0,32,4,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,43,1,32,4,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,44,0,32,2,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,45,1,32,4,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,46,0,32,3,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,47,1,32,4,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,48,0,32,4,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,49,1,32,4,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,50,0,32,2,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,51,1,32,1,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,52,0,32,3,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,53,1,32,1,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,54,0,32,4,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,55,1,32,2,0,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,56,0,32,4,1,8,,0,0,0.0
reuse_R2_k8,pg19,2,2,57,1,32,3,0,8,,0,0,0.0
