network,method,prompt_type,prompt_id,tokens,total_ms,tps,server_model_ms,http_rpc_ms,local_draft_ms,sim_network_ms,avg_rtt_ms,rounds,acceptance_rate,accepted_per_round,generated_per_round,prefetched_tokens,reused_branch_count,selected_offset,exposed_branch_ms,method_label,direct_tps,direct_total_ms,speedup_vs_direct,ms_saved_vs_direct
medium,sync_k8,gsm8k,5,133,3698.7693309783936,35.957906021898104,1344.6338176727295,1396.4813401426672,910.4971885681152,1383.75,111.20925360570665,25,0.54,4.32,5.32,0.0,0.0,0.0,0.0,Sync K=8,45.10752858496985,2837.663778428564,0.797159745831864,-861.1055525498296
medium,tree_k8_b3,gsm8k,5,133,3416.553821999969,38.928114974680824,1342.3540592193604,1395.2683225713681,2684.898252000835,1383.75,111.16073290285472,25,0.54,4.32,5.32,2.72,0.4,3.2,0.016037280001910403,Tree K=8 B=3,45.10752858496985,2837.663778428564,0.8630070455168308,-578.8900435714049
medium,direct,gsm8k,6,128,3176.026820714278,40.30192666043457,3117.6373958587646,3120.7633349999924,0.0,55.263485714285714,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,40.30192666043457,3176.026820714278,1.0,0.0
medium,sync_k8,gsm8k,6,128,2991.910219192505,42.782032421596625,1101.5572547912598,1142.6097560001595,735.5003356933594,1107.15,112.48798780000797,20,0.675,5.4,6.4,0.0,0.0,0.0,0.0,Sync K=8,40.30192666043457,3176.026820714278,1.0615381438723335,184.1166015217732
medium,tree_k8_b3,gsm8k,6,128,2769.056020999983,46.22513919157751,1099.8210906982422,1137.9121174285551,2128.396691999683,1107.15,112.25310587142776,20,0.675,5.4,6.4,2.8,0.4,3.2,0.0,Tree K=8 B=3,40.30192666043457,3176.026820714278,1.1469709520601632,406.970799714295
medium,direct,gsm8k,7,128,2938.255202857159,43.563268389870565,2880.4771900177,2882.991660000016,0.0,55.26354285714285,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,43.563268389870565,2938.255202857159,1.0,0.0
medium,sync_k8,gsm8k,7,130,2397.8846073150635,54.21445202301138,879.5876502990723,908.8820657139646,598.6349582672119,885.58,112.1538791071228,16,0.890625,7.125,8.125,0.0,0.0,0.0,0.0,Sync K=8,43.563268389870565,2938.255202857159,1.2444991853645548,540.3705955420955
medium,tree_k8_b3,gsm8k,7,135,2118.758521000018,63.71655790971512,890.3861045837402,923.6472572856159,1547.7119789993594,885.59,113.07732858035101,16,0.9296875,7.4375,8.4375,5.125,0.75,6.0,0.0,Tree K=8 B=3,43.563268389870565,2938.255202857159,1.462621154581015,819.4966818571411
medium,direct,gsm8k,8,128,2976.0991771428535,43.00931937452566,2917.3851013183594,2920.8695199999966,0.0,55.22965714285714,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,43.00931937452566,2976.0991771428535,1.0,0.0
medium,sync_k8,gsm8k,8,132,2537.4720096588135,52.02027825234952,951.871395111084,983.0894145714104,607.9721450805664,941.13,113.18937732773001,17,0.8455882352941176,6.764705882352941,7.764705882352941,0.0,0.0,0.0,0.0,Sync K=8,43.00931937452566,2976.0991771428535,1.209511775793435,438.62716748404
medium,tree_k8_b3,gsm8k,8,132,2254.955538000104,58.537739558745095,964.3049240112305,1002.9942677141879,1798.9854029996195,941.13,114.36025104201104,17,0.8455882352941176,6.764705882352941,7.764705882352941,4.9411764705882355,0.7058823529411765,5.647058823529412,0.0,Tree K=8 B=3,43.00931937452566,2976.0991771428535,1.361047801035812,721.1436391427496
medium,direct,gsm8k,9,128,3046.6001641427943,42.01404618384332,2988.074541091919,2991.3725069999373,0.0,55.22765714285714,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,42.01404618384332,3046.6001641427943,1.0,0.0
medium,sync_k8,gsm8k,9,136,2397.7558612823486,56.71970286719081,892.9362297058105,920.124027857183,586.6012573242188,885.68,112.86275174107392,16,0.9375,7.5,8.5,0.0,0.0,0.0,0.0,Sync K=8,42.01404618384332,3046.6001641427943,1.350017625510266,648.8443028604456
medium,tree_k8_b3,gsm8k,9,136,2065.5095789999223,65.84331604303111,874.9580383300781,904.9168181429469,1588.4396320000178,885.68,111.91230113393419,16,0.9375,7.5,8.5,5.1875,0.75,6.0,0.04005537499551792,Tree K=8 B=3,42.01404618384332,3046.6001641427943,1.56717388644066,981.090585142872
medium,direct,gsm8k,10,128,3081.348877142934,41.540249125793004,3023.393392562866,3026.1016200000768,0.0,55.24725714285714,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,41.540249125793004,3081.348877142934,1.0,0.0
medium,sync_k8,gsm8k,10,128,2518.867015838623,50.81649773296353,930.5353164672852,961.6461655713385,611.1490726470947,940.94,111.91683326890227,17,0.8161764705882353,6.529411764705882,7.529411764705882,0.0,0.0,0.0,0.0,Sync K=8,41.540249125793004,3081.348877142934,1.2233074861703408,562.4818613043108
medium,tree_k8_b3,gsm8k,10,128,2238.7957629999846,57.173593998802325,922.539234161377,949.3120245711145,1732.4467449989243,940.94,111.19129556300675,17,0.8161764705882353,6.529411764705882,7.529411764705882,4.117647058823529,0.5882352941176471,4.705882352941177,0.016671058821938298,Tree K=8 B=3,41.540249125793004,3081.348877142934,1.3763421068002775,842.5531141429492
medium,direct,humaneval,1,128,3084.7133378571775,41.49494166252618,3026.7481803894043,3029.4109950000347,0.0,55.30234285714286,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,41.49494166252618,3084.7133378571775,1.0,0.0
medium,sync_k8,humaneval,1,130,3495.0010776519775,37.19598280849086,1533.9596271514893,1569.579527142785,754.8580169677734,1164.71,130.20426319727548,21,0.6488095238095238,5.190476190476191,6.190476190476191,0.0,0.0,0.0,0.0,Sync K=8,41.49494166252618,3084.7133378571775,0.8963980022192034,-410.2877397948
