network,method,method_family,prompt_type,prompt_id,detail_index,tokens,total_ms,overhead_ms,server_ms,http_ms,ul_ms,dl_ms,round_id,K,drafted,accepted,draft_time_ms,server_time_ms,rtt_ms,correction,verify_prefix_len,verify_draft_len,verify_input_len,slot_id,draft_ms,verify_ms,tree_branch_width,selected_offset,stale_branches,base_accepted,base_draft_ms,branch_draft_ms,streamed_branch_tokens,exposed_branch_ms,active_spec_branches,base_wait_ms,total_wait_ms,prefetched_tokens
good,tree_k8_b3,tree_async,humaneval,10,19,,,,,,,,,,24.0,8.0,,,105.67408999999921,,189.0,8.0,197.0,1901.0,112.80257199996413,78.02152633666992,3.0,8.0,2.0,8.0,33.737754999947356,79.06481700001677,16.0,0.0,2.0,105.42320299998664,105.42404500006342,7.0
medium,direct,direct,gsm8k,1,0,128.0,2882.0784587142984,55.26828571428571,2823.6172199249268,2826.8101730000126,27.6268,27.641485714285714,,,,,,,,,,,,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,0,,,,,,,,0.0,8.0,8.0,8.0,38.8033390045166,38.10763359069824,95.62490342858177,13.0,67.0,8.0,75.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,1,,,,,,,,1.0,8.0,8.0,8.0,35.85052490234375,40.31491279602051,97.16078042857484,582.0,76.0,8.0,84.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,2,,,,,,,,2.0,8.0,8.0,8.0,36.199092864990234,41.09811782836914,97.99443199991003,20517.0,85.0,8.0,93.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,3,,,,,,,,3.0,8.0,8.0,2.0,35.17508506774902,45.04704475402832,101.5592059999674,518.0,94.0,8.0,102.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,4,,,,,,,,4.0,8.0,8.0,8.0,32.346248626708984,47.948360443115234,105.99087585714565,17.0,97.0,8.0,105.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,5,,,,,,,,5.0,8.0,8.0,8.0,37.25433349609375,50.97317695617676,107.93693957134629,33367.0,106.0,8.0,114.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,6,,,,,,,,6.0,8.0,8.0,8.0,34.82675552368164,51.85532569885254,109.05916185704395,13.0,115.0,8.0,123.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,7,,,,,,,,7.0,8.0,8.0,3.0,35.1109504699707,57.76357650756836,115.60223299995357,504.0,124.0,8.0,132.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,8,,,,,,,,8.0,8.0,8.0,3.0,36.196231842041016,58.36009979248047,116.06174700003916,369.0,128.0,8.0,136.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,9,,,,,,,,9.0,8.0,8.0,0.0,34.42788124084473,57.73305892944336,115.44109699997222,4392.0,132.0,8.0,140.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,10,,,,,,,,10.0,8.0,8.0,4.0,35.268545150756836,58.22110176086426,115.7361764285732,624.0,133.0,8.0,141.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,11,,,,,,,,11.0,8.0,8.0,2.0,34.44719314575195,60.942649841308594,117.88277757140706,7169.0,138.0,8.0,146.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,12,,,,,,,,12.0,8.0,8.0,2.0,34.40117835998535,61.63191795349121,118.2996839999243,311.0,141.0,8.0,149.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,13,,,,,,,,13.0,8.0,8.0,2.0,35.78329086303711,61.99789047241211,118.9137274285604,315.0,144.0,8.0,152.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,14,,,,,,,,14.0,8.0,8.0,4.0,35.387277603149414,63.16518783569336,119.98069700000678,5338.0,147.0,8.0,155.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,15,,,,,,,,15.0,8.0,8.0,8.0,35.22849082946777,62.935829162597656,119.53736857149224,4392.0,152.0,8.0,160.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,16,,,,,,,,16.0,8.0,8.0,8.0,32.361507415771484,67.05188751220703,123.51027300004544,3349.0,161.0,8.0,169.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,17,,,,,,,,17.0,8.0,8.0,8.0,35.06827354431152,72.21317291259766,129.0528088571591,15.0,170.0,8.0,178.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,18,,,,,,,,18.0,8.0,8.0,8.0,35.393476486206055,72.60751724243164,129.09652985717807,20.0,179.0,8.0,187.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,1,19,,,,,,,,19.0,8.0,8.0,8.0,34.661054611206055,77.35013961791992,133.91884342851534,279.0,188.0,8.0,196.0,,,,,,,,,,,,,,,
medium,tree_k8_b3,tree_async,gsm8k,1,0,,,,,,,,,,20.0,8.0,,,95.35950885707668,,67.0,8.0,75.0,1.0,123.0060030001141,38.29312324523926,3.0,8.0,2.0,8.0,36.7232910000439,86.2827120000702,12.0,0.2889620000132709,2.0,94.27937099997052,94.28006300004199,5.0
medium,tree_k8_b3,tree_async,gsm8k,1,1,,,,,,,,,,22.0,8.0,,,96.6241610000928,,76.0,8.0,84.0,101.0,102.55865999999969,40.021657943725586,3.0,8.0,2.0,8.0,13.260402000014437,89.29825799998525,14.0,0.0,2.0,96.27154200006771,96.27232400009689,6.0
medium,tree_k8_b3,tree_async,gsm8k,1,2,,,,,,,,,,24.0,8.0,,,98.2695821429321,,85.0,8.0,93.0,201.0,100.74069699987831,41.085004806518555,3.0,8.0,2.0,8.0,16.07844800003022,84.66224899984809,16.0,0.0,2.0,97.89997999996558,97.90078099990751,7.0
medium,tree_k8_b3,tree_async,gsm8k,1,3,,,,,,,,,,24.0,2.0,,,101.36373757141496,,94.0,8.0,102.0,300.0,88.84235899995474,44.625282287597656,3.0,0.0,2.0,2.0,7.411662999970758,81.43069599998398,16.0,0.0,2.0,101.17645100001482,101.178023999978,0.0
medium,tree_k8_b3,tree_async,gsm8k,1,4,,,,,,,,,,24.0,8.0,,,102.34559528569267,,97.0,8.0,105.0,401.0,101.99190599996655,45.4254150390625,3.0,8.0,2.0,8.0,31.349676999980147,70.6422289999864,16.0,0.0,2.0,102.34053199997106,102.34198499995273,7.0
medium,tree_k8_b3,tree_async,gsm8k,1,5,,,,,,,,,,24.0,8.0,,,107.11014557136942,,106.0,8.0,114.0,501.0,76.9705300001533,50.40717124938965,3.0,8.0,2.0,8.0,5.864920000021812,71.10561000013149,16.0,0.0,2.0,106.7993019998994,106.80026399995768,7.0
medium,tree_k8_b3,tree_async,gsm8k,1,6,,,,,,,,,,24.0,8.0,,,109.59545442860247,,115.0,8.0,123.0,601.0,78.76668100004736,52.22892761230469,3.0,8.0,2.0,8.0,7.361745000025621,71.40493600002173,16.0,0.0,2.0,109.22475100005613,109.22610299996904,7.0
medium,tree_k8_b3,tree_async,gsm8k,1,7,,,,,,,,,,24.0,3.0,,,113.20331499991369,,124.0,8.0,132.0,700.0,105.16930100004629,56.01215362548828,3.0,0.0,2.0,3.0,8.337728000014977,96.83157300003131,16.0,0.0,2.0,112.8501260000121,112.85101700002542,0.0
medium,tree_k8_b3,tree_async,gsm8k,1,8,,,,,,,,,,24.0,3.0,,,112.2372779999881,,128.0,8.0,136.0,800.0,137.26654200024768,55.616140365600586,3.0,0.0,2.0,3.0,33.529952000094454,103.73659000015323,16.0,0.0,2.0,111.69359899997744,111.69444099994053,0.0
medium,tree_k8_b3,tree_async,gsm8k,1,9,,,,,,,,,,24.0,0.0,,,113.30022099997365,,132.0,8.0,140.0,900.0,146.083418999865,56.40268325805664,3.0,0.0,2.0,0.0,33.199020000097335,112.88439899976765,16.0,0.0,2.0,112.83783200008202,112.83868400005304,0.0
medium,tree_k8_b3,tree_async,gsm8k,1,10,,,,,,,,,,24.0,4.0,,,114.62601599998318,,133.0,8.0,141.0,1000.0,120.95642899987524,57.618141174316406,3.0,0.0,2.0,4.0,33.06974299994181,87.88668599993343,16.0,0.0,2.0,114.41374799994719,114.41458000001603,0.0
medium,tree_k8_b3,tree_async,gsm8k,1,11,,,,,,,,,,24.0,2.0,,,117.14914557141485,,138.0,8.0,146.0,1100.0,112.53631899990069,60.389041900634766,3.0,0.0,2.0,2.0,33.48816300001545,79.04815599988524,16.0,0.0,2.0,117.01315900006648,117.0139000000745,0.0
medium,tree_k8_b3,tree_async,gsm8k,1,12,,,,,,,,,,24.0,2.0,,,117.29099657143911,,141.0,8.0,149.0,1200.0,114.20786400037741,60.791015625,3.0,0.0,2.0,2.0,33.90461599997252,80.30324800040489,16.0,0.0,2.0,116.97359800007234,116.97447900007774,0.0
medium,tree_k8_b3,tree_async,gsm8k,1,13,,,,,,,,,,24.0,2.0,,,118.69707285718007,,144.0,8.0,152.0,1300.0,134.09995500012428,61.48386001586914,3.0,0.0,2.0,2.0,33.15783599998667,100.94211900013761,16.0,0.0,2.0,118.5434090000399,118.5442600000215,0.0
medium,tree_k8_b3,tree_async,gsm8k,1,14,,,,,,,,,,24.0,4.0,,,120.97512857144011,,147.0,8.0,155.0,1400.0,95.91972500004431,63.237905502319336,3.0,0.0,2.0,4.0,32.89839000001393,63.021335000030376,16.0,0.0,2.0,120.52725299997746,120.5280249999987,0.0
medium,tree_k8_b3,tree_async,gsm8k,1,15,,,,,,,,,,24.0,8.0,,,121.01823442852864,,152.0,8.0,160.0,1501.0,89.93782599986844,63.6134147644043,3.0,8.0,2.0,8.0,33.49621099994238,56.44161499992606,16.0,0.0,2.0,120.63653200004865,120.63717299997734,7.0
medium,tree_k8_b3,tree_async,gsm8k,1,16,,,,,,,,,,24.0,8.0,,,124.29665900000428,,161.0,8.0,169.0,1601.0,85.45664600001146,67.43097305297852,3.0,8.0,2.0,8.0,7.081197999923461,78.375448000088,16.0,0.0,2.0,124.18519099992409,124.18623299993214,7.0
medium,tree_k8_b3,tree_async,gsm8k,1,17,,,,,,,,,,24.0,8.0,,,128.8298768571167,,170.0,8.0,178.0,1701.0,69.47654200007491,71.76709175109863,3.0,8.0,2.0,8.0,5.842497000003277,63.63404500007164,16.0,0.0,2.0,128.5315239999818,128.5329659999661,7.0
medium,tree_k8_b3,tree_async,gsm8k,1,18,,,,,,,,,,24.0,8.0,,,130.3531198572035,,179.0,8.0,187.0,1801.0,94.28889999992407,73.30751419067383,3.0,8.0,2.0,8.0,10.577398999998877,83.71150099992519,16.0,0.0,2.0,130.0151850000475,130.01630700000533,7.0
medium,tree_k8_b3,tree_async,gsm8k,1,19,,,,,,,,,,24.0,8.0,,,134.79898242857524,,188.0,8.0,196.0,1901.0,68.48005500000909,77.96835899353027,3.0,8.0,2.0,8.0,8.329460000027211,60.15059499998188,16.0,0.0,2.0,134.42668000004687,134.4285340001079,7.0
medium,direct,direct,gsm8k,2,0,128.0,2887.1480434285936,55.30777142857143,2829.2508125305176,2831.840272000022,27.6848,27.62297142857143,,,,,,,,,,,,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,0,,,,,,,,0.0,8.0,8.0,2.0,40.349483489990234,47.06859588623047,104.85096442864675,279.0,93.0,8.0,101.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,1,,,,,,,,1.0,8.0,8.0,4.0,40.56811332702637,46.44036293029785,104.18421242849527,279.0,96.0,8.0,104.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,2,,,,,,,,2.0,8.0,8.0,8.0,36.41366958618164,46.666622161865234,103.90596557143417,1438.0,101.0,8.0,109.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,3,,,,,,,,3.0,8.0,8.0,8.0,38.88869285583496,52.260637283325195,110.07738342855374,13.0,110.0,8.0,118.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,4,,,,,,,,4.0,8.0,8.0,6.0,39.12663459777832,52.24013328552246,109.474565428543,481.0,119.0,8.0,127.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,5,,,,,,,,5.0,8.0,8.0,0.0,36.83280944824219,56.17070198059082,113.33913042857881,576.0,126.0,8.0,134.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,6,,,,,,,,6.0,8.0,8.0,2.0,35.32910346984863,56.54168128967285,113.57663400003517,2115.0,127.0,8.0,135.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,7,,,,,,,,7.0,8.0,8.0,0.0,35.00485420227051,57.160377502441406,114.20452999999563,400.0,130.0,8.0,138.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,8,,,,,,,,8.0,8.0,8.0,8.0,37.84346580505371,57.38377571105957,114.58058442863273,382.0,131.0,8.0,139.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,9,,,,,,,,9.0,8.0,8.0,8.0,39.594173431396484,62.50452995300293,119.68640342859615,256.0,140.0,8.0,148.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,10,,,,,,,,10.0,8.0,8.0,8.0,37.232160568237305,63.74979019165039,120.9756638571152,11.0,149.0,8.0,157.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,11,,,,,,,,11.0,8.0,8.0,8.0,39.287567138671875,66.39504432678223,123.49669928580762,15.0,158.0,8.0,166.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,12,,,,,,,,12.0,8.0,8.0,0.0,35.0801944732666,69.02384757995605,125.81253242855747,817.0,167.0,8.0,175.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,13,,,,,,,,13.0,8.0,8.0,8.0,40.123939514160156,71.02751731872559,127.81465357139638,17832.0,168.0,8.0,176.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,14,,,,,,,,14.0,8.0,8.0,2.0,32.460927963256836,73.5008716583252,130.8546492856666,220.0,177.0,8.0,185.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,15,,,,,,,,15.0,8.0,8.0,5.0,38.43402862548828,74.8445987701416,131.86961485716785,284.0,180.0,8.0,188.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,16,,,,,,,,16.0,8.0,8.0,8.0,37.567138671875,78.70316505432129,135.7615230000376,3070.0,186.0,8.0,194.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,17,,,,,,,,17.0,8.0,8.0,8.0,38.170814514160156,80.3990364074707,138.00025542855872,1817.0,195.0,8.0,203.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,18,,,,,,,,18.0,8.0,8.0,8.0,35.63809394836426,84.59782600402832,142.53909757142262,44486.0,204.0,8.0,212.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,2,19,,,,,,,,19.0,8.0,8.0,8.0,38.15269470214844,86.10248565673828,143.46494342848823,438.0,213.0,8.0,221.0,,,,,,,,,,,,,,,
medium,tree_k8_b3,tree_async,gsm8k,2,0,,,,,,,,,,22.0,2.0,,,103.9575904284901,,93.0,8.0,101.0,0.0,135.9370539998963,46.15283012390137,3.0,0.0,2.0,2.0,36.9616739999401,98.9753799999562,14.0,0.0,2.0,103.38558700004796,103.38683899999523,0.0
medium,tree_k8_b3,tree_async,gsm8k,2,1,,,,,,,,,,24.0,4.0,,,101.94089542864313,,96.0,8.0,104.0,100.0,115.81647699995301,45.0747013092041,3.0,0.0,2.0,4.0,37.47356999997464,78.34290699997837,16.0,0.0,2.0,101.69384200003151,101.69628599999214,0.0
medium,tree_k8_b3,tree_async,gsm8k,2,2,,,,,,,,,,24.0,8.0,,,102.05151100002794,,101.0,8.0,109.0,201.0,93.50782499984689,45.36843299865723,3.0,8.0,2.0,8.0,33.66584100001546,59.84198399983143,16.0,0.0,2.0,101.66142999992189,101.66231199991671,7.0
medium,tree_k8_b3,tree_async,gsm8k,2,3,,,,,,,,,,24.0,8.0,,,107.02193285718161,,110.0,8.0,118.0,301.0,64.82174100017346,50.18734931945801,3.0,8.0,2.0,8.0,7.388687000002392,57.43305400017107,16.0,0.0,2.0,106.76153400004296,106.76232499997695,7.0
medium,tree_k8_b3,tree_async,gsm8k,2,4,,,,,,,,,,24.0,6.0,,,108.03195842848484,,119.0,8.0,127.0,400.0,81.84102600012011,51.23305320739746,3.0,0.0,2.0,6.0,7.224283000027754,74.61674300009236,16.0,0.0,2.0,107.6093789999959,107.61041099999602,0.0
medium,tree_k8_b3,tree_async,gsm8k,2,5,,,,,,,,,,24.0,0.0,,,113.78268700008135,,126.0,8.0,134.0,500.0,107.92499000012867,56.74409866333008,3.0,0.0,2.0,0.0,33.75554199999442,74.16944800013425,16.0,0.0,2.0,113.5247070000105,113.52869499989993,0.0
medium,tree_k8_b3,tree_async,gsm8k,2,6,,,,,,,,,,24.0,2.0,,,113.15325699997416,,127.0,8.0,135.0,600.0,108.22089299995241,56.47444725036621,3.0,0.0,2.0,2.0,34.06002400004127,74.16086899991114,16.0,0.0,2.0,112.83151999998609,112.83317300001272,0.0
medium,tree_k8_b3,tree_async,gsm8k,2,7,,,,,,,,,,24.0,0.0,,,113.67572500006483,,130.0,8.0,138.0,700.0,132.76043799987747,56.433916091918945,3.0,0.0,2.0,0.0,33.306730999925094,99.45370699995237,16.0,0.0,2.0,113.01538700001856,113.01652899999226,0.0
medium,tree_k8_b3,tree_async,gsm8k,2,8,,,,,,,,,,24.0,8.0,,,114.3328492857012,,131.0,8.0,139.0,800.0,147.61010699999133,56.97941780090332,3.0,0.0,2.0,8.0,36.22168900005818,111.38841799993315,16.0,0.0,2.0,113.72443899995233,113.7261019999869,0.0
medium,tree_k8_b3,tree_async,gsm8k,2,9,,,,,,,,,,24.0,8.0,,,118.3814068572131,,140.0,8.0,148.0,901.0,141.56443899992155,61.35392189025879,3.0,8.0,2.0,8.0,35.15596700003698,106.40847199988457,16.0,0.0,2.0,117.75958199996239,117.76074399995196,7.0
medium,tree_k8_b3,tree_async,gsm8k,2,10,,,,,,,,,,24.0,8.0,,,119.09438785705237,,149.0,8.0,157.0,1001.0,102.13146899991443,62.30664253234863,3.0,8.0,2.0,8.0,6.869465000022501,95.26200399989193,16.0,0.0,2.0,118.90187900007732,118.90261999997165,7.0
medium,tree_k8_b3,tree_async,gsm8k,2,11,,,,,,,,,,24.0,8.0,,,125.08397085720846,,158.0,8.0,166.0,1101.0,71.23260100001971,67.62909889221191,3.0,8.0,2.0,8.0,7.372945000042819,63.859655999976894,16.0,0.0,2.0,125.00287899990781,125.00387099998989,7.0
medium,tree_k8_b3,tree_async,gsm8k,2,12,,,,,,,,,,24.0,0.0,,,126.11075885713538,,167.0,8.0,175.0,1200.0,95.28211400004238,68.8014030456543,3.0,0.0,2.0,0.0,8.013184999981604,87.26892900006078,16.0,0.0,2.0,125.88100299990401,125.88184499998079,0.0
medium,tree_k8_b3,tree_async,gsm8k,2,13,,,,,,,,,,24.0,8.0,,,125.57910457136273,,168.0,8.0,176.0,1301.0,137.0639660001416,68.39513778686523,3.0,8.0,2.0,8.0,33.546288000025015,103.51767800011658,16.0,0.0,2.0,125.3672779999988,125.36807000003591,7.0
medium,tree_k8_b3,tree_async,gsm8k,2,14,,,,,,,,,,24.0,2.0,,,129.74441242866112,,177.0,8.0,185.0,1400.0,81.34699499998987,72.43156433105469,3.0,0.0,2.0,2.0,7.303050000018629,74.04394499997125,16.0,0.0,2.0,129.63559000002078,129.6364720000156,0.0
medium,tree_k8_b3,tree_async,gsm8k,2,15,,,,,,,,,,24.0,5.0,,,130.58974342856555,,180.0,8.0,188.0,1500.0,123.07947499982674,73.02331924438477,3.0,0.0,2.0,5.0,34.258822000083455,88.82065299974329,16.0,0.0,2.0,130.18747299997813,130.1892559999942,0.0
medium,tree_k8_b3,tree_async,gsm8k,2,16,,,,,,,,,,24.0,8.0,,,136.91176042862182,,186.0,8.0,194.0,1601.0,125.92003700001442,78.9940357208252,3.0,8.0,2.0,8.0,33.37457700001778,92.54545999999664,16.0,0.0,2.0,136.52031300000544,136.5215559999342,7.0
medium,tree_k8_b3,tree_async,gsm8k,2,17,,,,,,,,,,24.0,8.0,,,139.24384500007986,,195.0,8.0,203.0,1700.0,86.08993899997586,81.61234855651855,3.0,0.0,2.0,8.0,7.602821999967091,78.48711700000877,16.0,0.0,2.0,138.70236299999306,138.70312399990326,0.0
medium,tree_k8_b3,tree_async,gsm8k,2,18,,,,,,,,,,24.0,8.0,,,141.90732157144518,,204.0,8.0,212.0,1801.0,116.1512449999691,84.18083190917969,3.0,8.0,2.0,8.0,33.62072499999158,82.53051999997751,16.0,0.0,2.0,141.24365700001817,141.2445089999892,7.0
medium,tree_k8_b3,tree_async,gsm8k,2,19,,,,,,,,,,24.0,8.0,,,142.64080242853547,,213.0,8.0,221.0,1901.0,72.50632600016615,85.49809455871582,3.0,8.0,2.0,8.0,7.352333999961047,65.15399200020511,16.0,0.0,2.0,142.24908300002426,142.24975399997675,7.0
medium,direct,direct,gsm8k,3,0,128.0,2919.1565037142605,55.26308571428571,2861.478090286255,2863.893417999975,27.644,27.619085714285713,,,,,,,,,,,,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,3,0,,,,,,,,0.0,8.0,8.0,7.0,37.98484802246094,44.429779052734375,101.71219914286806,74194.0,77.0,8.0,85.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,3,1,,,,,,,,1.0,8.0,8.0,8.0,34.902334213256836,41.864633560180664,98.69029799994482,220.0,85.0,8.0,93.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,3,2,,,,,,,,2.0,8.0,8.0,8.0,35.53318977355957,47.27983474731445,104.70743199990874,3880.0,94.0,8.0,102.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,3,3,,,,,,,,3.0,8.0,8.0,8.0,34.25884246826172,47.701358795166016,104.9435459999005,582.0,103.0,8.0,111.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,3,4,,,,,,,,4.0,8.0,8.0,7.0,34.258127212524414,51.99885368347168,108.94428800005747,3070.0,112.0,8.0,120.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,3,5,,,,,,,,5.0,8.0,8.0,8.0,34.93309020996094,52.12903022766113,109.38613842854193,17.0,120.0,8.0,128.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,3,6,,,,,,,,6.0,8.0,8.0,8.0,34.03639793395996,56.73527717590332,113.80755799997428,1697.0,129.0,8.0,137.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,3,7,,,,,,,,7.0,8.0,8.0,8.0,34.57808494567871,61.02108955383301,118.02760385710988,20.0,138.0,8.0,146.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,3,8,,,,,,,,8.0,8.0,8.0,2.0,34.57474708557129,62.01291084289551,118.64680299999878,74194.0,147.0,8.0,155.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,3,9,,,,,,,,9.0,8.0,8.0,4.0,37.32943534851074,63.92621994018555,121.0149888571111,16.0,150.0,8.0,158.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,3,10,,,,,,,,10.0,8.0,8.0,7.0,35.9959602355957,67.14200973510742,124.41569342854683,279.0,155.0,8.0,163.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,3,11,,,,,,,,11.0,8.0,8.0,3.0,36.71669960021973,67.67606735229492,124.45748700008133,3593.0,163.0,8.0,171.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,3,12,,,,,,,,12.0,8.0,8.0,8.0,37.416934967041016,68.49479675292969,125.16471557140795,26376.0,167.0,8.0,175.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,3,13,,,,,,,,13.0,8.0,8.0,8.0,37.607669830322266,75.00815391540527,132.13382099999586,1124.0,176.0,8.0,184.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,3,14,,,,,,,,14.0,8.0,8.0,8.0,37.566184997558594,77.85320281982422,134.46184100004882,1124.0,185.0,8.0,193.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,3,15,,,,,,,,15.0,8.0,8.0,8.0,37.29891777038574,80.57069778442383,137.8629578570896,16.0,194.0,8.0,202.0,,,,,,,,,,,,,,,
medium,sync_k8,sync_spec,gsm8k,3,16,,,,,,,,16.0,8.0,8.0,8.0,35.25376319885254,83.19568634033203,140.2067944285864,256.0,203.0,8.0,211.0,,,,,,,,,,,,,,,
medium,tree_k8_b3,tree_async,gsm8k,3,0,,,,,,,,,,24.0,7.0,,,99.1676925714801,,77.0,8.0,85.0,0.0,108.3230890002369,41.79835319519043,3.0,0.0,2.0,7.0,37.47925900006521,70.84383000017169,16.0,0.0,2.0,98.61376499998187,98.61460700005864,0.0
medium,tree_k8_b3,tree_async,gsm8k,3,1,,,,,,,,,,24.0,8.0,,,99.51263699996875,,85.0,8.0,93.0,101.0,112.29031000004852,42.18912124633789,3.0,8.0,2.0,8.0,34.209130000022014,78.0811800000265,16.0,0.0,2.0,99.03953700006696,99.04115000006186,7.0
medium,tree_k8_b3,tree_async,gsm8k,3,2,,,,,,,,,,24.0,8.0,,,101.86421400006974,,94.0,8.0,102.0,201.0,84.86593500003892,45.03655433654785,3.0,8.0,2.0,8.0,8.513477999940733,76.35245700009818,16.0,0.0,2.0,101.47089800000231,101.47255200001837,7.0
medium,tree_k8_b3,tree_async,gsm8k,3,3,,,,,,,,,,24.0,8.0,,,103.47206499994729,,103.0,8.0,111.0,301.0,103.45137900014834,46.599388122558594,3.0,8.0,2.0,8.0,8.80958200002624,94.6417970001221,16.0,0.0,2.0,103.3056439999882,103.30692599995928,7.0
medium,tree_k8_b3,tree_async,gsm8k,3,4,,,,,,,,,,24.0,7.0,,,109.39152957147054,,112.0,8.0,120.0,400.0,88.07351199993718,52.678823471069336,3.0,0.0,2.0,7.0,7.596863000003395,80.47664899993379,16.0,0.0,2.0,109.00043399999504,109.00157599996874,0.0
medium,tree_k8_b3,tree_async,gsm8k,3,5,,,,,,,,,,24.0,8.0,,,109.93826685706019,,120.0,8.0,128.0,501.0,99.06042400007209,52.83212661743164,3.0,8.0,2.0,8.0,34.150072999977965,64.91035100009412,16.0,0.0,2.0,109.58243599998241,109.58332699999573,7.0
medium,tree_k8_b3,tree_async,gsm8k,3,6,,,,,,,,,,24.0,8.0,,,113.72436399996172,,129.0,8.0,137.0,600.0,82.0774620000293,56.87904357910156,3.0,0.0,2.0,8.0,7.564649000073587,74.51281299995571,16.0,0.0,2.0,113.29747100000986,113.2992349999995,0.0
medium,tree_k8_b3,tree_async,gsm8k,3,7,,,,,,,,,,24.0,8.0,,,118.0532424285732,,138.0,8.0,146.0,700.0,114.79867100013053,61.22899055480957,3.0,0.0,2.0,8.0,33.98030999994717,80.81836100018336,16.0,0.0,2.0,117.74721899996621,117.74787000001652,0.0
medium,tree_k8_b3,tree_async,gsm8k,3,8,,,,,,,,,,24.0,2.0,,,120.77198057149013,,147.0,8.0,155.0,800.0,101.06082199990851,63.53950500488281,3.0,0.0,2.0,2.0,33.66346600000725,67.39735599990127,16.0,0.0,2.0,120.04547699996237,120.04619800006822,0.0
