network,method,prompt_type,prompt_id,verify_input_len,verify_ms,rtt_ms
medium,sync_k8,gsm8k,1,155.0,63.16518783569336,119.98069700000678
medium,sync_k8,gsm8k,1,160.0,62.935829162597656,119.53736857149224
medium,sync_k8,gsm8k,1,169.0,67.05188751220703,123.51027300004544
medium,sync_k8,gsm8k,1,178.0,72.21317291259766,129.0528088571591
medium,sync_k8,gsm8k,1,187.0,72.60751724243164,129.09652985717807
medium,sync_k8,gsm8k,1,196.0,77.35013961791992,133.91884342851534
medium,tree_k8_b3,gsm8k,1,75.0,,95.35950885707668
medium,tree_k8_b3,gsm8k,1,84.0,,96.6241610000928
medium,tree_k8_b3,gsm8k,1,93.0,,98.2695821429321
medium,tree_k8_b3,gsm8k,1,102.0,,101.36373757141496
medium,tree_k8_b3,gsm8k,1,105.0,,102.34559528569267
medium,tree_k8_b3,gsm8k,1,114.0,,107.11014557136942
medium,tree_k8_b3,gsm8k,1,123.0,,109.59545442860247
medium,tree_k8_b3,gsm8k,1,132.0,,113.20331499991369
medium,tree_k8_b3,gsm8k,1,136.0,,112.2372779999881
medium,tree_k8_b3,gsm8k,1,140.0,,113.30022099997365
medium,tree_k8_b3,gsm8k,1,141.0,,114.62601599998318
medium,tree_k8_b3,gsm8k,1,146.0,,117.14914557141485
medium,tree_k8_b3,gsm8k,1,149.0,,117.29099657143911
medium,tree_k8_b3,gsm8k,1,152.0,,118.69707285718007
medium,tree_k8_b3,gsm8k,1,155.0,,120.97512857144011
medium,tree_k8_b3,gsm8k,1,160.0,,121.01823442852864
medium,tree_k8_b3,gsm8k,1,169.0,,124.29665900000428
medium,tree_k8_b3,gsm8k,1,178.0,,128.8298768571167
medium,tree_k8_b3,gsm8k,1,187.0,,130.3531198572035
medium,tree_k8_b3,gsm8k,1,196.0,,134.79898242857524
medium,sync_k8,gsm8k,2,101.0,47.06859588623047,104.85096442864675
medium,sync_k8,gsm8k,2,104.0,46.44036293029785,104.18421242849527
medium,sync_k8,gsm8k,2,109.0,46.666622161865234,103.90596557143417
medium,sync_k8,gsm8k,2,118.0,52.260637283325195,110.07738342855374
medium,sync_k8,gsm8k,2,127.0,52.24013328552246,109.474565428543
medium,sync_k8,gsm8k,2,134.0,56.17070198059082,113.33913042857881
medium,sync_k8,gsm8k,2,135.0,56.54168128967285,113.57663400003517
medium,sync_k8,gsm8k,2,138.0,57.160377502441406,114.20452999999563
medium,sync_k8,gsm8k,2,139.0,57.38377571105957,114.58058442863273
medium,sync_k8,gsm8k,2,148.0,62.50452995300293,119.68640342859615
medium,sync_k8,gsm8k,2,157.0,63.74979019165039,120.9756638571152
medium,sync_k8,gsm8k,2,166.0,66.39504432678223,123.49669928580762
medium,sync_k8,gsm8k,2,175.0,69.02384757995605,125.81253242855747
medium,sync_k8,gsm8k,2,176.0,71.02751731872559,127.81465357139638
medium,sync_k8,gsm8k,2,185.0,73.5008716583252,130.8546492856666
medium,sync_k8,gsm8k,2,188.0,74.8445987701416,131.86961485716785
medium,sync_k8,gsm8k,2,194.0,78.70316505432129,135.7615230000376
medium,sync_k8,gsm8k,2,203.0,80.3990364074707,138.00025542855872
medium,sync_k8,gsm8k,2,212.0,84.59782600402832,142.53909757142262
medium,sync_k8,gsm8k,2,221.0,86.10248565673828,143.46494342848823
medium,tree_k8_b3,gsm8k,2,101.0,,103.9575904284901
medium,tree_k8_b3,gsm8k,2,104.0,,101.94089542864313
medium,tree_k8_b3,gsm8k,2,109.0,,102.05151100002794
medium,tree_k8_b3,gsm8k,2,118.0,,107.02193285718161
medium,tree_k8_b3,gsm8k,2,127.0,,108.03195842848484
medium,tree_k8_b3,gsm8k,2,134.0,,113.78268700008135
medium,tree_k8_b3,gsm8k,2,135.0,,113.15325699997416
medium,tree_k8_b3,gsm8k,2,138.0,,113.67572500006483
medium,tree_k8_b3,gsm8k,2,139.0,,114.3328492857012
medium,tree_k8_b3,gsm8k,2,148.0,,118.3814068572131
medium,tree_k8_b3,gsm8k,2,157.0,,119.09438785705237
medium,tree_k8_b3,gsm8k,2,166.0,,125.08397085720846
medium,tree_k8_b3,gsm8k,2,175.0,,126.11075885713538
medium,tree_k8_b3,gsm8k,2,176.0,,125.57910457136273
medium,tree_k8_b3,gsm8k,2,185.0,,129.74441242866112
medium,tree_k8_b3,gsm8k,2,188.0,,130.58974342856555
medium,tree_k8_b3,gsm8k,2,194.0,,136.91176042862182
medium,tree_k8_b3,gsm8k,2,203.0,,139.24384500007986
medium,tree_k8_b3,gsm8k,2,212.0,,141.90732157144518
medium,tree_k8_b3,gsm8k,2,221.0,,142.64080242853547
medium,sync_k8,gsm8k,3,85.0,44.429779052734375,101.71219914286806
medium,sync_k8,gsm8k,3,93.0,41.864633560180664,98.69029799994482
medium,sync_k8,gsm8k,3,102.0,47.27983474731445,104.70743199990874
medium,sync_k8,gsm8k,3,111.0,47.701358795166016,104.9435459999005
medium,sync_k8,gsm8k,3,120.0,51.99885368347168,108.94428800005747
medium,sync_k8,gsm8k,3,128.0,52.12903022766113,109.38613842854193
medium,sync_k8,gsm8k,3,137.0,56.73527717590332,113.80755799997428
medium,sync_k8,gsm8k,3,146.0,61.02108955383301,118.02760385710988
medium,sync_k8,gsm8k,3,155.0,62.01291084289551,118.64680299999878
medium,sync_k8,gsm8k,3,158.0,63.92621994018555,121.0149888571111
medium,sync_k8,gsm8k,3,163.0,67.14200973510742,124.41569342854683
medium,sync_k8,gsm8k,3,171.0,67.67606735229492,124.45748700008133
medium,sync_k8,gsm8k,3,175.0,68.49479675292969,125.16471557140795
medium,sync_k8,gsm8k,3,184.0,75.00815391540527,132.13382099999586
medium,sync_k8,gsm8k,3,193.0,77.85320281982422,134.46184100004882
medium,sync_k8,gsm8k,3,202.0,80.57069778442383,137.8629578570896
medium,sync_k8,gsm8k,3,211.0,83.19568634033203,140.2067944285864
medium,tree_k8_b3,gsm8k,3,85.0,,99.1676925714801
medium,tree_k8_b3,gsm8k,3,93.0,,99.51263699996875
medium,tree_k8_b3,gsm8k,3,102.0,,101.86421400006974
medium,tree_k8_b3,gsm8k,3,111.0,,103.47206499994729
medium,tree_k8_b3,gsm8k,3,120.0,,109.39152957147054
medium,tree_k8_b3,gsm8k,3,128.0,,109.93826685706019
medium,tree_k8_b3,gsm8k,3,137.0,,113.72436399996172
medium,tree_k8_b3,gsm8k,3,146.0,,118.0532424285732
medium,tree_k8_b3,gsm8k,3,155.0,,120.77198057149013
medium,tree_k8_b3,gsm8k,3,158.0,,119.40941600002017
medium,tree_k8_b3,gsm8k,3,163.0,,123.5368794285717
medium,tree_k8_b3,gsm8k,3,171.0,,125.5593374285593
medium,tree_k8_b3,gsm8k,3,175.0,,126.50747257138283
medium,tree_k8_b3,gsm8k,3,184.0,,129.83180399996223
medium,tree_k8_b3,gsm8k,3,193.0,,133.47328400002095
medium,tree_k8_b3,gsm8k,3,202.0,,135.5444382857233
medium,tree_k8_b3,gsm8k,3,211.0,,139.88147285714288
medium,sync_k8,gsm8k,4,63.0,32.91010856628418,89.93604500009562
medium,sync_k8,gsm8k,4,72.0,36.87858581542969,93.8501928570863
medium,sync_k8,gsm8k,4,81.0,40.30466079711914,96.97045499992942
medium,sync_k8,gsm8k,4,85.0,40.37976264953613,96.97093057138088
medium,sync_k8,gsm8k,4,94.0,41.49031639099121,98.69755699999945
medium,sync_k8,gsm8k,4,97.0,44.81172561645508,102.1059989999473
medium,sync_k8,gsm8k,4,106.0,45.56107521057129,102.48317457144734
medium,sync_k8,gsm8k,4,115.0,50.5375862121582,107.44039842852526
medium,sync_k8,gsm8k,4,124.0,51.529645919799805,108.38446257132047
medium,sync_k8,gsm8k,4,127.0,51.49340629577637,108.75550200004395
medium,sync_k8,gsm8k,4,136.0,55.75680732727051,112.83854842857053
medium,sync_k8,gsm8k,4,145.0,60.42170524597168,117.40566314286666
medium,sync_k8,gsm8k,4,154.0,61.91301345825195,119.20388600003896
medium,sync_k8,gsm8k,4,163.0,66.18499755859375,123.85139500007455
medium,sync_k8,gsm8k,4,172.0,67.32892990112305,124.56410400001435
medium,sync_k8,gsm8k,4,174.0,68.68362426757812,125.93438342852359
medium,sync_k8,gsm8k,4,183.0,71.60592079162598,128.490651428519
medium,tree_k8_b3,gsm8k,4,63.0,,89.893612571477
medium,tree_k8_b3,gsm8k,4,72.0,,93.31655185713906
medium,tree_k8_b3,gsm8k,4,81.0,,97.65597399998728
medium,tree_k8_b3,gsm8k,4,85.0,,98.90077657143362
medium,tree_k8_b3,gsm8k,4,94.0,,99.57225157145551
medium,tree_k8_b3,gsm8k,4,97.0,,103.70227600003699
medium,tree_k8_b3,gsm8k,4,106.0,,102.86376757137899
medium,tree_k8_b3,gsm8k,4,115.0,,106.88958314279286
medium,tree_k8_b3,gsm8k,4,124.0,,110.23380157136627
medium,tree_k8_b3,gsm8k,4,127.0,,109.38746299999761
medium,tree_k8_b3,gsm8k,4,136.0,,113.48539442856563
medium,tree_k8_b3,gsm8k,4,145.0,,117.68432157147396
medium,tree_k8_b3,gsm8k,4,154.0,,120.08557742859384
medium,tree_k8_b3,gsm8k,4,163.0,,124.38241599998975
medium,tree_k8_b3,gsm8k,4,172.0,,125.76590199991163
medium,tree_k8_b3,gsm8k,4,174.0,,126.25953342861784
medium,tree_k8_b3,gsm8k,4,183.0,,130.26586142852423
medium,sync_k8,gsm8k,5,70.0,36.2248420715332,93.7438399999692
medium,sync_k8,gsm8k,5,79.0,37.766218185424805,95.19498157143339
medium,sync_k8,gsm8k,5,84.0,41.08595848083496,98.56346457135737
medium,sync_k8,gsm8k,5,93.0,41.634321212768555,98.81551742861768
medium,sync_k8,gsm8k,5,95.0,43.0605411529541,99.9805949999387
medium,sync_k8,gsm8k,5,97.0,45.342206954956055,102.5156005714044
medium,sync_k8,gsm8k,5,102.0,45.104026794433594,101.94375957142475
medium,sync_k8,gsm8k,5,104.0,46.56171798706055,103.56380642855115
medium,sync_k8,gsm8k,5,109.0,46.46182060241699,103.86545942857522
medium,sync_k8,gsm8k,5,113.0,50.41074752807617,107.60129642852749
medium,sync_k8,gsm8k,5,114.0,51.98073387145996,110.02739457133492
medium,sync_k8,gsm8k,5,116.0,50.36592483520508,107.66566642858463
medium,sync_k8,gsm8k,5,118.0,51.32460594177246,108.8427770000286
medium,sync_k8,gsm8k,5,121.0,52.831172943115234,110.49575657136766
medium,sync_k8,gsm8k,5,130.0,55.85217475891113,113.32313300002515
medium,sync_k8,gsm8k,5,131.0,56.84041976928711,114.48198499998591
medium,sync_k8,gsm8k,5,133.0,55.898427963256836,112.75038257141918
medium,sync_k8,gsm8k,5,142.0,58.31503868103027,116.19032442853064
medium,sync_k8,gsm8k,5,147.0,61.56492233276367,118.95606400003884
medium,sync_k8,gsm8k,5,149.0,61.2642765045166,118.56702128574341
medium,sync_k8,gsm8k,5,158.0,64.06235694885254,121.5780814284731
medium,sync_k8,gsm8k,5,167.0,68.83740425109863,126.98116785721798
medium,sync_k8,gsm8k,5,176.0,70.01161575317383,127.6269345714328
medium,sync_k8,gsm8k,5,185.0,73.56381416320801,131.02821342860312
medium,sync_k8,gsm8k,5,194.0,78.26852798461914,135.92811700008164
medium,tree_k8_b3,gsm8k,5,70.0,,95.15869571434406
medium,tree_k8_b3,gsm8k,5,79.0,,94.81875599989922
medium,tree_k8_b3,gsm8k,5,84.0,,97.42390357141198
medium,tree_k8_b3,gsm8k,5,93.0,,98.0446598571449
medium,tree_k8_b3,gsm8k,5,95.0,,98.87799642849778
medium,tree_k8_b3,gsm8k,5,97.0,,102.97758314290384
medium,tree_k8_b3,gsm8k,5,102.0,,101.91595257138707
medium,tree_k8_b3,gsm8k,5,104.0,,101.56525799993992
medium,tree_k8_b3,gsm8k,5,109.0,,105.44308742863889
medium,tree_k8_b3,gsm8k,5,113.0,,110.87336542851804
medium,tree_k8_b3,gsm8k,5,114.0,,108.93430757149025
medium,tree_k8_b3,gsm8k,5,116.0,,109.25278042848815
medium,tree_k8_b3,gsm8k,5,118.0,,109.90769357149941
medium,tree_k8_b3,gsm8k,5,121.0,,110.2875030000465
medium,tree_k8_b3,gsm8k,5,130.0,,113.77786042859526
medium,tree_k8_b3,gsm8k,5,131.0,,111.85064657143414
medium,tree_k8_b3,gsm8k,5,133.0,,112.06769657141453
medium,tree_k8_b3,gsm8k,5,142.0,,114.26545099998634
medium,tree_k8_b3,gsm8k,5,147.0,,120.08532857153317
medium,tree_k8_b3,gsm8k,5,149.0,,119.43209242856605
medium,tree_k8_b3,gsm8k,5,158.0,,120.72469299994012
medium,tree_k8_b3,gsm8k,5,167.0,,127.05951085714536
medium,tree_k8_b3,gsm8k,5,176.0,,126.22339857143481
medium,tree_k8_b3,gsm8k,5,185.0,,131.2479228571611
medium,tree_k8_b3,gsm8k,5,194.0,,136.8021789999478
medium,sync_k8,gsm8k,6,73.0,38.23399543762207,96.45433300002688
medium,sync_k8,gsm8k,6,82.0,43.8840389251709,101.56208100000649
medium,sync_k8,gsm8k,6,85.0,41.30244255065918,98.4704450000285
medium,sync_k8,gsm8k,6,91.0,41.671037673950195,98.57247157139096
medium,sync_k8,gsm8k,6,97.0,45.832157135009766,103.26098342847459
medium,sync_k8,gsm8k,6,98.0,45.05753517150879,102.63062857146267
medium,sync_k8,gsm8k,6,107.0,46.169281005859375,103.18243200003407
medium,sync_k8,gsm8k,6,108.0,46.3407039642334,103.6905014284966
medium,sync_k8,gsm8k,6,117.0,51.11217498779297,108.17308600008141
medium,sync_k8,gsm8k,6,126.0,52.83212661743164,110.44709299997717
medium,sync_k8,gsm8k,6,131.0,55.05180358886719,112.24052299995685
medium,sync_k8,gsm8k,6,133.0,56.41603469848633,113.45568542856934
medium,sync_k8,gsm8k,6,140.0,58.22324752807617,115.2380050000525
medium,sync_k8,gsm8k,6,143.0,58.54201316833496,115.24944542865617
medium,sync_k8,gsm8k,6,152.0,63.84420394897461,121.61023057138814
medium,sync_k8,gsm8k,6,161.0,68.63188743591309,126.95067585714699
medium,sync_k8,gsm8k,6,170.0,69.96846199035645,128.00566442854299
medium,sync_k8,gsm8k,6,179.0,71.87724113464355,129.31419828570984
medium,sync_k8,gsm8k,6,188.0,73.75884056091309,131.40468957153325
medium,sync_k8,gsm8k,6,192.0,72.80802726745605,129.84658342862437
medium,tree_k8_b3,gsm8k,6,73.0,,94.93009999997221
medium,tree_k8_b3,gsm8k,6,82.0,,98.8232870000821
medium,tree_k8_b3,gsm8k,6,85.0,,99.16972757139493
medium,tree_k8_b3,gsm8k,6,91.0,,100.27930542864995
medium,tree_k8_b3,gsm8k,6,97.0,,101.79904028569187
medium,tree_k8_b3,gsm8k,6,98.0,,102.62444414284025
medium,tree_k8_b3,gsm8k,6,107.0,,102.62777357144148
medium,tree_k8_b3,gsm8k,6,108.0,,102.158457571425
medium,tree_k8_b3,gsm8k,6,117.0,,110.9144600000061
medium,tree_k8_b3,gsm8k,6,126.0,,109.9722609999682
medium,tree_k8_b3,gsm8k,6,131.0,,111.90696042858112
medium,tree_k8_b3,gsm8k,6,133.0,,117.98665842855651
medium,tree_k8_b3,gsm8k,6,140.0,,114.12008900005416
medium,tree_k8_b3,gsm8k,6,143.0,,115.7874704285114
medium,tree_k8_b3,gsm8k,6,152.0,,118.93618500000062
medium,tree_k8_b3,gsm8k,6,161.0,,125.08207885714913
medium,tree_k8_b3,gsm8k,6,170.0,,125.18929542864109
medium,tree_k8_b3,gsm8k,6,179.0,,130.88196085708455
medium,tree_k8_b3,gsm8k,6,188.0,,131.17322257137084
medium,tree_k8_b3,gsm8k,6,192.0,,130.69933985713348
medium,sync_k8,gsm8k,7,66.0,36.981821060180664,93.8760690000124
medium,sync_k8,gsm8k,7,74.0,37.409305572509766,93.85602514287298
medium,sync_k8,gsm8k,7,83.0,41.7485237121582,98.50343485710184
medium,sync_k8,gsm8k,7,91.0,42.938947677612305,100.09438614279472
medium,sync_k8,gsm8k,7,99.0,47.410011291503906,104.95409914285607
medium,sync_k8,gsm8k,7,108.0,48.03729057312012,105.54133342855076
medium,sync_k8,gsm8k,7,111.0,48.14291000366211,105.38718742858978
medium,sync_k8,gsm8k,7,120.0,51.20420455932617,108.21024085707771
medium,sync_k8,gsm8k,7,129.0,55.539608001708984,112.7938720000555
medium,sync_k8,gsm8k,7,138.0,57.42597579956055,114.68461942856696
medium,sync_k8,gsm8k,7,147.0,61.16294860839844,118.07641242853781
medium,sync_k8,gsm8k,7,156.0,63.99202346801758,121.17352385715606
medium,sync_k8,gsm8k,7,165.0,68.88961791992188,126.05505842855077
medium,sync_k8,gsm8k,7,174.0,70.37973403930664,127.96606085708088
medium,sync_k8,gsm8k,7,183.0,73.80962371826172,131.0816212856751
medium,sync_k8,gsm8k,7,187.0,74.51510429382324,132.20812142848555
medium,tree_k8_b3,gsm8k,7,66.0,,97.04973942857325
medium,tree_k8_b3,gsm8k,7,74.0,,94.53848814296221
medium,tree_k8_b3,gsm8k,7,83.0,,99.43417357132121
medium,tree_k8_b3,gsm8k,7,91.0,,99.94757899991485
medium,tree_k8_b3,gsm8k,7,99.0,,102.32240957146301
medium,tree_k8_b3,gsm8k,7,108.0,,102.79508899997735
medium,tree_k8_b3,gsm8k,7,111.0,,103.6985734286583
medium,tree_k8_b3,gsm8k,7,120.0,,114.08078785716364
medium,tree_k8_b3,gsm8k,7,129.0,,115.97503699994269
medium,tree_k8_b3,gsm8k,7,138.0,,117.15497442858099
medium,tree_k8_b3,gsm8k,7,147.0,,121.07194899994775
medium,tree_k8_b3,gsm8k,7,156.0,,122.12877685707156
medium,tree_k8_b3,gsm8k,7,165.0,,127.55228514290654
medium,tree_k8_b3,gsm8k,7,174.0,,125.33782242860084
medium,tree_k8_b3,gsm8k,7,183.0,,132.14934099997689
medium,tree_k8_b3,gsm8k,7,192.0,,134.00023142855497
medium,sync_k8,gsm8k,8,73.0,37.789106369018555,95.03365214281015
medium,sync_k8,gsm8k,8,78.0,37.610530853271484,94.72333357145973
medium,sync_k8,gsm8k,8,87.0,42.4802303314209,100.37059357141891
medium,sync_k8,gsm8k,8,96.0,42.5105094909668,100.23522799999283
medium,sync_k8,gsm8k,8,99.0,45.83406448364258,103.15160700009633
medium,sync_k8,gsm8k,8,108.0,47.136783599853516,104.27131899995251
medium,sync_k8,gsm8k,8,117.0,51.306724548339844,108.08962357142376
medium,sync_k8,gsm8k,8,126.0,51.95760726928711,108.93448042853005
medium,sync_k8,gsm8k,8,135.0,56.17403984069824,112.5907118571014
medium,sync_k8,gsm8k,8,144.0,59.60822105407715,117.52638085712391
medium,sync_k8,gsm8k,8,150.0,61.727046966552734,118.55367871429765
medium,sync_k8,gsm8k,8,153.0,62.103271484375,119.3088984286171
medium,sync_k8,gsm8k,8,160.0,63.50564956665039,120.45439742855623
medium,sync_k8,gsm8k,8,169.0,69.49901580810547,127.00947828578781
medium,sync_k8,gsm8k,8,178.0,72.0527172088623,128.9587182856741
medium,sync_k8,gsm8k,8,187.0,73.25220108032227,130.94540485720495
medium,sync_k8,gsm8k,8,196.0,77.32367515563965,134.0619085713629
medium,tree_k8_b3,gsm8k,8,73.0,,101.36581257140357
medium,tree_k8_b3,gsm8k,8,78.0,,93.32993657144445
medium,tree_k8_b3,gsm8k,8,87.0,,99.20819257143114
medium,tree_k8_b3,gsm8k,8,96.0,,99.31286057141196
medium,tree_k8_b3,gsm8k,8,99.0,,103.63909042854871
medium,tree_k8_b3,gsm8k,8,108.0,,105.26102442854139
medium,tree_k8_b3,gsm8k,8,117.0,,108.97380942862969
medium,tree_k8_b3,gsm8k,8,126.0,,109.25643699997579
medium,tree_k8_b3,gsm8k,8,135.0,,114.30164128582115
medium,tree_k8_b3,gsm8k,8,144.0,,118.08916785704554
medium,tree_k8_b3,gsm8k,8,150.0,,122.07252699991827
medium,tree_k8_b3,gsm8k,8,153.0,,121.5592300000969
medium,tree_k8_b3,gsm8k,8,160.0,,121.33587242858457
medium,tree_k8_b3,gsm8k,8,169.0,,124.73743228564406
medium,tree_k8_b3,gsm8k,8,178.0,,132.23599485707533
medium,tree_k8_b3,gsm8k,8,187.0,,132.34555785716816
medium,tree_k8_b3,gsm8k,8,196.0,,137.09968057144715
medium,sync_k8,gsm8k,9,64.0,33.59174728393555,90.37355400003702
medium,sync_k8,gsm8k,9,69.0,35.75778007507324,92.29740457147402
medium,sync_k8,gsm8k,9,78.0,41.60118103027344,98.5209415713934
medium,sync_k8,gsm8k,9,87.0,53.276777267456055,111.10354257140668
medium,sync_k8,gsm8k,9,96.0,44.289350509643555,101.06187100005126
medium,sync_k8,gsm8k,9,105.0,46.38481140136719,102.71017342856022
medium,sync_k8,gsm8k,9,114.0,52.47068405151367,108.84039499996054
medium,sync_k8,gsm8k,9,123.0,51.81407928466797,108.06296000000297
medium,sync_k8,gsm8k,9,132.0,56.2894344329834,112.93349628574003
medium,sync_k8,gsm8k,9,141.0,58.606863021850586,115.93052571427486
medium,sync_k8,gsm8k,9,150.0,63.260793685913086,121.05767900000284
medium,sync_k8,gsm8k,9,159.0,65.68431854248047,122.90324842857765
medium,sync_k8,gsm8k,9,168.0,68.87221336364746,126.09962342850157
medium,sync_k8,gsm8k,9,177.0,74.13911819458008,132.62847985717193
medium,sync_k8,gsm8k,9,186.0,73.10914993286133,130.38967900000063
medium,sync_k8,gsm8k,9,191.0,73.78792762756348,130.89045400002732
medium,tree_k8_b3,gsm8k,9,64.0,,91.10710700006888
medium,tree_k8_b3,gsm8k,9,69.0,,91.82047957143043
medium,tree_k8_b3,gsm8k,9,78.0,,93.55207100008414
medium,tree_k8_b3,gsm8k,9,87.0,,97.14303999992259
medium,tree_k8_b3,gsm8k,9,96.0,,98.02095799998777
medium,tree_k8_b3,gsm8k,9,105.0,,103.63145800002712
medium,tree_k8_b3,gsm8k,9,114.0,,109.69328657143515
medium,tree_k8_b3,gsm8k,9,123.0,,111.38164357143026
medium,tree_k8_b3,gsm8k,9,132.0,,113.66152085714691
medium,tree_k8_b3,gsm8k,9,141.0,,115.60795271432633
medium,tree_k8_b3,gsm8k,9,150.0,,124.37379585714154
medium,tree_k8_b3,gsm8k,9,159.0,,121.24813585714496
medium,tree_k8_b3,gsm8k,9,168.0,,123.73523142861121
medium,tree_k8_b3,gsm8k,9,177.0,,129.08786928564683
medium,tree_k8_b3,gsm8k,9,186.0,,134.61284499997493
medium,tree_k8_b3,gsm8k,9,191.0,,131.919423428568
medium,sync_k8,gsm8k,10,70.0,39.943695068359375,97.18341471433942
medium,sync_k8,gsm8k,10,79.0,39.134979248046875,96.25323500001448
medium,sync_k8,gsm8k,10,86.0,42.08111763000488,99.08327757139253
medium,sync_k8,gsm8k,10,95.0,45.580148696899414,103.21893057146775
medium,sync_k8,gsm8k,10,100.0,48.13957214355469,105.53874157148097
medium,sync_k8,gsm8k,10,104.0,47.762155532836914,104.5741449999893
medium,sync_k8,gsm8k,10,106.0,46.973466873168945,104.73915399994237
medium,sync_k8,gsm8k,10,111.0,46.75602912902832,103.6207624286093
medium,sync_k8,gsm8k,10,120.0,51.946163177490234,108.60071414283816
medium,sync_k8,gsm8k,10,129.0,55.42469024658203,111.80665299991378
medium,sync_k8,gsm8k,10,138.0,57.0068359375,113.4442592857072
medium,sync_k8,gsm8k,10,144.0,58.707237243652344,116.02606957135475
medium,sync_k8,gsm8k,10,153.0,62.502384185791016,119.31842542855439
medium,sync_k8,gsm8k,10,162.0,68.85218620300293,126.30893528574526
medium,sync_k8,gsm8k,10,171.0,70.50228118896484,128.29295185713818
medium,sync_k8,gsm8k,10,180.0,74.8741626739502,132.8267562856549
medium,sync_k8,gsm8k,10,189.0,74.34821128845215,131.74973985719583
medium,tree_k8_b3,gsm8k,10,70.0,,100.26828057141886
medium,tree_k8_b3,gsm8k,10,79.0,,96.6207714285504
medium,tree_k8_b3,gsm8k,10,86.0,,99.14768857143193
medium,tree_k8_b3,gsm8k,10,95.0,,101.17801642858963
medium,tree_k8_b3,gsm8k,10,100.0,,101.19532699991045
medium,tree_k8_b3,gsm8k,10,104.0,,102.82916899993478
medium,tree_k8_b3,gsm8k,10,106.0,,103.98357057140518
medium,tree_k8_b3,gsm8k,10,111.0,,103.5592235713533
medium,tree_k8_b3,gsm8k,10,120.0,,108.2855111428244
medium,tree_k8_b3,gsm8k,10,129.0,,115.49090099992699
medium,tree_k8_b3,gsm8k,10,138.0,,114.33524899998793
medium,tree_k8_b3,gsm8k,10,144.0,,115.6163780000572
medium,tree_k8_b3,gsm8k,10,153.0,,119.14431600001772
medium,tree_k8_b3,gsm8k,10,162.0,,122.92161185712457
medium,tree_k8_b3,gsm8k,10,171.0,,123.86158228565502
medium,tree_k8_b3,gsm8k,10,180.0,,128.33068828578823
medium,tree_k8_b3,gsm8k,10,189.0,,133.483739857138
medium,sync_k8,humaneval,1,127.0,55.193424224853516,112.40761857147147
medium,sync_k8,humaneval,1,129.0,55.97734451293945,112.78544400005299
medium,sync_k8,humaneval,1,130.0,55.87434768676758,112.61603999998235
medium,sync_k8,humaneval,1,139.0,58.947086334228516,115.44673757136485
medium,sync_k8,humaneval,1,145.0,61.53392791748047,117.95465199994788
medium,sync_k8,humaneval,1,154.0,63.41218948364258,120.81859685714645
medium,sync_k8,humaneval,1,163.0,67.35515594482422,124.11274642855781
medium,sync_k8,humaneval,1,165.0,67.83914566040039,125.28458342851705
medium,sync_k8,humaneval,1,174.0,68.57776641845703,125.64622857148093
medium,sync_k8,humaneval,1,183.0,72.06130027770996,128.87127528574922
medium,sync_k8,humaneval,1,186.0,74.08690452575684,131.60051400007103
medium,sync_k8,humaneval,1,187.0,74.27859306335449,131.8414014284701
medium,sync_k8,humaneval,1,189.0,74.67246055603027,132.3347935714197
medium,sync_k8,humaneval,1,192.0,75.31523704528809,132.24688900003275
medium,sync_k8,humaneval,1,195.0,78.99665832519531,136.34336599996732
medium,sync_k8,humaneval,1,204.0,79.89215850830078,137.01257585716667
medium,sync_k8,humaneval,1,213.0,83.58049392700195,140.12447642859115
medium,sync_k8,humaneval,1,222.0,87.82243728637695,145.55087799999265
medium,sync_k8,humaneval,1,230.0,90.47555923461914,147.85203999997125
medium,sync_k8,humaneval,1,239.0,92.03410148620605,149.6396598570419
medium,sync_k8,humaneval,1,248.0,96.03333473205566,153.79901028578956
medium,tree_k8_b3,humaneval,1,127.0,,113.78879057139541
medium,tree_k8_b3,humaneval,1,129.0,,114.91200642864776
medium,tree_k8_b3,humaneval,1,130.0,,112.20016199996982
medium,tree_k8_b3,humaneval,1,139.0,,115.0899019999784
medium,tree_k8_b3,humaneval,1,145.0,,119.77504399996116
medium,tree_k8_b3,humaneval,1,154.0,,124.63952042863357
medium,tree_k8_b3,humaneval,1,163.0,,126.47115642861402
medium,tree_k8_b3,humaneval,1,165.0,,126.00706985714021
medium,tree_k8_b3,humaneval,1,174.0,,127.50691157138532
medium,tree_k8_b3,humaneval,1,183.0,,131.95494928573055
medium,tree_k8_b3,humaneval,1,186.0,,130.88936100007356
medium,tree_k8_b3,humaneval,1,187.0,,130.6407994285439
medium,tree_k8_b3,humaneval,1,189.0,,133.32792300006452
medium,tree_k8_b3,humaneval,1,192.0,,134.69167799995648
medium,tree_k8_b3,humaneval,1,195.0,,134.75979157137908
medium,tree_k8_b3,humaneval,1,204.0,,135.96660485711345
medium,tree_k8_b3,humaneval,1,213.0,,141.00902542862514
medium,tree_k8_b3,humaneval,1,222.0,,143.4802620000236
medium,tree_k8_b3,humaneval,1,230.0,,150.72253499999593
medium,tree_k8_b3,humaneval,1,239.0,,150.20748285713861
medium,tree_k8_b3,humaneval,1,248.0,,155.57850228564462
medium,sync_k8,humaneval,2,109.0,47.26552963256836,104.07203542860202
medium,sync_k8,humaneval,2,118.0,51.53918266296387,108.12613842857783
medium,sync_k8,humaneval,2,127.0,54.964303970336914,111.60930699994067
